filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
DSC_2521_360_766x493.DSC_2521_360_766x493.jpg,134780,{},2,1,"{""name"":""rect"",""x"":583,""y"":49,""width"":48,""height"":74}","{""bear"":""bear""}"
DSC_2521_440_700x478.DSC_2521_440_700x478.jpg,118465,{},2,0,"{""name"":""rect"",""x"":288,""y"":145,""width"":46,""height"":73}","{""bear"":""bear""}"
DSC_2521_440_700x478.DSC_2521_440_700x478.jpg,118465,{},2,1,"{""name"":""rect"",""x"":504,""y"":391,""width"":136,""height"":239}","{""bear"":""bear""}"
DSC_2521_480_647x478.DSC_2521_480_647x478.jpg,129103,{},1,0,"{""name"":""rect"",""x"":371,""y"":143,""width"":47,""height"":72}","{""bear"":""bear""}"
DSC_2521_520_883x463.DSC_2521_520_883x463.jpg,120620,{},2,0,"{""name"":""rect"",""x"":429,""y"":154,""width"":46,""height"":75}","{""bear"":""bear""}"
DSC_2521_520_883x463.DSC_2521_520_883x463.jpg,120620,{},2,1,"{""name"":""rect"",""x"":63,""y"":401,""width"":180,""height"":232}","{""bear"":""bear""}"
DSC_2521_560_1027x465.DSC_2521_560_1027x465.jpg,148424,{},2,0,"{""name"":""rect"",""x"":41,""y"":148,""width"":44,""height"":76}","{""bear"":""bear""}"
DSC_2521_560_1027x465.DSC_2521_560_1027x465.jpg,148424,{},2,1,"{""name"":""rect"",""x"":276,""y"":394,""width"":218,""height"":233}","{""bear"":""bear""}"
DSC_2521_600_915x455.DSC_2521_600_915x455.jpg,138427,{},2,0,"{""name"":""rect"",""x"":162,""y"":167,""width"":46,""height"":73}","{""bear"":""bear""}"
DSC_2521_600_915x455.DSC_2521_600_915x455.jpg,138427,{},2,1,"{""name"":""rect"",""x"":425,""y"":399,""width"":214,""height"":237}","{""bear"":""bear""}"
DSC_2521_640_821x468.DSC_2521_640_821x468.jpg,141568,{},1,0,"{""name"":""rect"",""x"":222,""y"":155,""width"":63,""height"":75}","{""bear"":""bear""}"
DSC_2521_680_900x495.DSC_2521_680_900x495.jpg,139538,{},2,0,"{""name"":""rect"",""x"":149,""y"":131,""width"":45,""height"":75}","{""bear"":""bear""}"
DSC_2521_680_900x495.DSC_2521_680_900x495.jpg,139538,{},2,1,"{""name"":""rect"",""x"":561,""y"":352,""width"":79,""height"":196}","{""bear"":""bear""}"
DSC_2522_0_1175x582.DSC_2522_0_1175x582.jpg,102519,{},1,0,"{""name"":""rect"",""x"":82,""y"":220,""width"":154,""height"":219}","{""bear"":""bear""}"
DSC_2522_40_739x534.DSC_2522_40_739x534.jpg,124354,{},0,0,{},{}
DSC_2522_80_526x503.DSC_2522_80_526x503.jpg,98225,{},1,0,"{""name"":""rect"",""x"":130,""y"":134,""width"":65,""height"":88}","{""bear"":""bear""}"
DSC_2522_120_470x367.DSC_2522_120_470x367.jpg,123637,{},1,0,"{""name"":""rect"",""x"":344,""y"":296,""width"":67,""height"":87}","{""bear"":""bear""}"
DSC_2522_160_554x482.DSC_2522_160_554x482.jpg,125490,{},1,0,"{""name"":""rect"",""x"":141,""y"":197,""width"":68,""height"":89}","{""bear"":""bear""}"
DSC_2522_200_1117x570.DSC_2522_200_1117x570.jpg,151018,{},1,0,"{""name"":""rect"",""x"":11,""y"":267,""width"":155,""height"":216}","{""bear"":""bear""}"
DSC_2522_240_466x522.DSC_2522_240_466x522.jpg,126941,{},1,0,"{""name"":""rect"",""x"":282,""y"":190,""width"":49,""height"":88}","{""bear"":""bear""}"
DSC_2522_280_566x630.DSC_2522_280_566x630.jpg,113292,{},1,0,"{""name"":""rect"",""x"":192,""y"":89,""width"":67,""height"":85}","{""bear"":""bear""}"
DSC_2522_360_1032x557.DSC_2522_360_1032x557.jpg,155380,{},1,0,"{""name"":""rect"",""x"":144,""y"":212,""width"":187,""height"":215}","{""bear"":""bear""}"
DSC_2522_400_1107x513.DSC_2522_400_1107x513.jpg,160187,{},1,0,"{""name"":""rect"",""x"":106,""y"":248,""width"":210,""height"":217}","{""bear"":""bear""}"
DSC_2522_440_908x422.DSC_2522_440_908x422.jpg,136001,{},1,0,"{""name"":""rect"",""x"":170,""y"":329,""width"":274,""height"":223}","{""bear"":""bear""}"
DSC_2522_480_604x445.DSC_2522_480_604x445.jpg,150124,{},1,0,"{""name"":""rect"",""x"":506,""y"":362,""width"":133,""height"":220}","{""bear"":""bear""}"
DSC_2522_520_696x466.DSC_2522_520_696x466.jpg,154044,{},1,0,"{""name"":""rect"",""x"":0,""y"":338,""width"":235,""height"":221}","{""bear"":""bear""}"
DSC_2522_540_1138x463.DSC_2522_540_1138x463.jpg,155558,{},1,0,"{""name"":""rect"",""x"":0,""y"":342,""width"":253,""height"":211}","{""bear"":""bear""}"
DSC_2522_580_992x680.DSC_2522_580_992x680.jpg,156661,{},1,0,"{""name"":""rect"",""x"":102,""y"":124,""width"":302,""height"":219}","{""bear"":""bear""}"
DSC_2522_620_971x703.DSC_2522_620_971x703.jpg,163385,{},1,0,"{""name"":""rect"",""x"":205,""y"":91,""width"":318,""height"":221}","{""bear"":""bear""}"
DSC_2522_700_952x493.DSC_2522_700_952x493.jpg,160793,{},1,0,"{""name"":""rect"",""x"":332,""y"":277,""width"":172,""height"":217}","{""bear"":""bear""}"
DSC_2522_780_794x476.DSC_2522_780_794x476.jpg,101792,{},1,0,"{""name"":""rect"",""x"":557,""y"":350,""width"":60,""height"":94}","{""bear"":""bear""}"
DSC_2522_780_1056x649.DSC_2522_780_1056x649.jpg,107396,{},1,0,"{""name"":""rect"",""x"":294,""y"":178,""width"":62,""height"":90}","{""bear"":""bear""}"
DSC_2522_820_1075x686.DSC_2522_820_1075x686.jpg,121543,{},1,0,"{""name"":""rect"",""x"":406,""y"":153,""width"":57,""height"":92}","{""bear"":""bear""}"
DSC_2522_860_915x662.DSC_2522_860_915x662.jpg,137299,{},1,0,"{""name"":""rect"",""x"":343,""y"":169,""width"":53,""height"":92}","{""bear"":""bear""}"
DSC_2522_900_723x670.DSC_2522_900_723x670.jpg,127598,{},1,0,"{""name"":""rect"",""x"":581,""y"":158,""width"":58,""height"":89}","{""bear"":""bear""}"
DSC_2522_940_963x628.DSC_2522_940_963x628.jpg,134625,{},1,0,"{""name"":""rect"",""x"":326,""y"":181,""width"":55,""height"":94}","{""bear"":""bear""}"
DSC_2522_980_1086x530.DSC_2522_980_1086x530.jpg,150687,{},1,0,"{""name"":""rect"",""x"":172,""y"":270,""width"":53,""height"":95}","{""bear"":""bear""}"
DSC_2522_980_1163x540.DSC_2522_980_1163x540.jpg,155269,{},1,0,"{""name"":""rect"",""x"":96,""y"":258,""width"":52,""height"":96}","{""bear"":""bear""}"
DSC_2522_1020_1009x643.DSC_2522_1020_1009x643.jpg,116473,{},1,0,"{""name"":""rect"",""x"":302,""y"":163,""width"":56,""height"":93}","{""bear"":""bear""}"
DSC_2522_1020_1392x599.DSC_2522_1020_1392x599.jpg,128215,{},0,0,{},{}
DSC_2522_1060_1190x634.DSC_2522_1060_1190x634.jpg,136775,{},1,0,"{""name"":""rect"",""x"":92,""y"":181,""width"":52,""height"":92}","{""bear"":""bear""}"
DSC_2522_1140_1489x676.DSC_2522_1140_1489x676.jpg,142155,{},0,0,{},{}
DSC_2526_20_1150x666.DSC_2526_20_1150x666.jpg,150449,{},1,0,"{""name"":""rect"",""x"":191,""y"":192,""width"":229,""height"":176}","{""bear"":""bear""}"
DSC_2526_60_831x628.DSC_2526_60_831x628.jpg,116636,{},1,0,"{""name"":""rect"",""x"":264,""y"":143,""width"":61,""height"":92}","{""bear"":""bear""}"
DSC_2526_180_1057x630.DSC_2526_180_1057x630.jpg,160480,{},1,0,"{""name"":""rect"",""x"":296,""y"":111,""width"":116,""height"":172}","{""bear"":""bear""}"
DSC_2526_220_712x578.DSC_2526_220_712x578.jpg,132693,{},1,0,"{""name"":""rect"",""x"":40,""y"":79,""width"":69,""height"":97}","{""bear"":""bear""}"
DSC_2526_260_600x388.DSC_2526_260_600x388.jpg,125645,{},1,0,"{""name"":""rect"",""x"":323,""y"":293,""width"":77,""height"":100}","{""bear"":""bear""}"
DSC_2526_340_802x393.DSC_2526_340_802x393.jpg,111414,{},1,0,"{""name"":""rect"",""x"":233,""y"":291,""width"":71,""height"":106}","{""bear"":""bear""}"
DSC_2526_380_1000x501.DSC_2526_380_1000x501.jpg,137050,{},2,0,"{""name"":""rect"",""x"":117,""y"":182,""width"":69,""height"":104}","{""bear"":""bear""}"
DSC_2526_380_1000x501.DSC_2526_380_1000x501.jpg,137050,{},2,1,"{""name"":""rect"",""x"":327,""y"":290,""width"":299,""height"":160}","{""bear"":""bear""}"
DSC_2526_420_1203x553.DSC_2526_420_1203x553.jpg,139188,{},1,0,"{""name"":""rect"",""x"":58,""y"":269,""width"":288,""height"":152}","{""bear"":""bear""}"
DSC_2526_460_1098x551.DSC_2526_460_1098x551.jpg,127735,{},2,0,"{""name"":""rect"",""x"":75,""y"":154,""width"":79,""height"":106}","{""bear"":""bear""}"
DSC_2526_460_1098x551.DSC_2526_460_1098x551.jpg,127735,{},2,1,"{""name"":""rect"",""x"":73,""y"":281,""width"":272,""height"":146}","{""bear"":""bear""}"
DSC_2526_500_848x555.DSC_2526_500_848x555.jpg,126031,{},2,0,"{""name"":""rect"",""x"":200,""y"":139,""width"":91,""height"":103}","{""bear"":""bear""}"
DSC_2526_500_848x555.DSC_2526_500_848x555.jpg,126031,{},2,1,"{""name"":""rect"",""x"":141,""y"":280,""width"":261,""height"":152}","{""bear"":""bear""}"
DSC_2526_540_629x555.DSC_2526_540_629x555.jpg,99893,{},2,0,"{""name"":""rect"",""x"":367,""y"":270,""width"":259,""height"":156}","{""bear"":""bear""}"
DSC_2526_540_629x555.DSC_2526_540_629x555.jpg,99893,{},2,1,"{""name"":""rect"",""x"":606,""y"":117,""width"":33,""height"":115}","{""bear"":""bear""}"
DSC_2526_580_1034x515.DSC_2526_580_1034x515.jpg,92587,{},2,0,"{""name"":""rect"",""x"":1,""y"":313,""width"":244,""height"":123}","{""bear"":""bear""}"
DSC_2526_580_1034x515.DSC_2526_580_1034x515.jpg,92587,{},2,1,"{""name"":""rect"",""x"":263,""y"":147,""width"":64,""height"":113}","{""bear"":""bear""}"
DSC_2526_620_1173x497.DSC_2526_620_1173x497.jpg,131509,{},1,0,"{""name"":""rect"",""x"":169,""y"":148,""width"":60,""height"":113}","{""bear"":""bear""}"
DSC_2526_660_844x543.DSC_2526_660_844x543.jpg,118401,{},2,0,"{""name"":""rect"",""x"":189,""y"":333,""width"":232,""height"":139}","{""bear"":""bear""}"
DSC_2526_660_844x543.DSC_2526_660_844x543.jpg,118401,{},2,1,"{""name"":""rect"",""x"":526,""y"":170,""width"":70,""height"":112}","{""bear"":""bear""}"
DSC_2526_700_800x543.DSC_2526_700_800x543.jpg,110319,{},1,0,"{""name"":""rect"",""x"":86,""y"":309,""width"":245,""height"":132}","{""bear"":""bear""}"
DSC_2526_780_1023x507.DSC_2526_780_1023x507.jpg,128330,{},2,0,"{""name"":""rect"",""x"":321,""y"":266,""width"":93,""height"":116}","{""bear"":""bear""}"
DSC_2526_780_1023x507.DSC_2526_780_1023x507.jpg,128330,{},2,1,"{""name"":""rect"",""x"":1,""y"":432,""width"":150,""height"":105}","{""bear"":""bear""}"
DSC_2526_860_816x572.DSC_2526_860_816x572.jpg,93118,{},1,0,"{""name"":""rect"",""x"":261,""y"":278,""width"":289,""height"":131}","{""bear"":""bear""}"
DSC_2526_900_944x566.DSC_2526_900_944x566.jpg,124326,{},1,0,"{""name"":""rect"",""x"":1,""y"":295,""width"":200,""height"":116}","{""bear"":""bear""}"
DSC_2526_940_1224x503.DSC_2526_940_1224x503.jpg,125951,{},1,0,"{""name"":""rect"",""x"":374,""y"":163,""width"":71,""height"":119}","{""bear"":""bear""}"
DSC_2526_980_689x618.DSC_2526_980_689x618.jpg,115549,{},1,0,"{""name"":""rect"",""x"":185,""y"":250,""width"":131,""height"":83}","{""bear"":""bear""}"
